source,model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
rts,gemma2:latest,rts_29153846,0.0,-0.2,0.0,0.0,0.6,"The article focuses on economic hardship in Switzerland, highlighting issues of poverty and access to healthcare. The tone is descriptive rather than overtly partisan.",ok,1,-0.05
rts,gemma2:latest,rts_29147828,-0.1,-0.3,-0.2,0.0,0.6,"The article focuses on the ongoing war in Ukraine and its impact on civilians, highlighting suffering caused by Russian actions.",ok,1,-0.15000000000000002
rts,gemma2:latest,rts_29115321,-0.6,-0.8,-0.7,-0.4,0.8,"The article presents a negative view of US foreign policy and its impact on Europe, framing it as destabilizing and threatening. Quoted experts largely echo this perspective.",ok,1,-0.6249999999999999
rts,gemma2:latest,rts_29151828,0.6,0.8,0.7,0.6,0.8,The article strongly favors the perspective of Reza Pahlavi and those seeking regime change in Iran. It highlights their calls for action and portrays them favorably while downplaying opposing viewpoints.,ok,1,0.6749999999999999
rts,gemma2:latest,rts_28980688,0.0,0.0,0.0,0.0,0.6,The article presents a neutral overview of Swiss businesses operating in Iraq. It highlights both the potential and challenges of this market.,ok,1,0.0
rts,gemma2:latest,rts_29150791,,,,,,,recovered,1,
rts,gemma2:latest,rts_29147656,0.0,0.0,0.0,0.0,0.7,The article focuses on factual reporting of the fire and government response. No clear political slant is detected.,ok,1,0.0
rts,gemma2:latest,rts_29147331,0.0,0.0,0.0,0.0,0.7,The article reports on Swiss athletes' performance at the Winter Olympics without overt political slant.,ok,1,0.0
rts,gemma2:latest,rts_29123091,0.0,0.0,0.0,0.0,0.95,The article describes a contest related to the Olympics. There is no discernible political slant.,ok,1,0.0
rts,gemma2:latest,rts_29154335,0.0,0.0,0.0,0.0,0.95,The article reports on a factual event with no discernible political slant. It relies on official sources and avoids loaded language.,ok,1,0.0
rts,gemma2:latest,rts_29148270,-0.1,0.2,0.0,0.0,0.6,The article presents both sides of the argument regarding Ukrainian elections. There is a slight right-leaning framing due to emphasis on US pressure.,ok,1,0.025
rts,gemma2:latest,rts_29134266,-0.6,-0.8,-0.7,0.0,0.7,"The article frames the US relationship with Europe negatively, highlighting perceived American attempts to undermine European unity and autonomy. The expert quoted leans left-leaning in her analysis.",ok,1,-0.5249999999999999
rts,gemma2:latest,rts_29147062,0.2,0.4,0.3,0.6,0.7,"The article focuses on a trade dispute between the US and Switzerland, framing it from a perspective that favors US economic interests. Quotes from Donald Trump contribute to the right-leaning bias.",ok,1,0.375
rts,gemma2:latest,rts_29139994,0.0,0.0,0.0,0.0,0.95,The article presents neutral factual information about 'perfect' February months. There is no discernible political slant or bias.,ok,1,0.0
rts,gemma2:latest,rts_29152429,0.0,-0.2,0.1,-0.3,0.6,The article presents both sides of the political spectrum involved in the incident. There is a slight left-leaning framing due to emphasis on the victim's family and lawyer's statements.,ok,1,-0.1
rts,gemma2:latest,rts_29147304,0.0,0.0,0.0,0.0,0.95,The article focuses on the results of a ski race and does not express political opinions or favor any particular political stance.,ok,1,0.0
rts,gemma2:latest,rts_29148433,0.0,0.0,0.0,0.0,0.9,The article is a neutral obituary focusing on the death of James Van Der Beek. There are no political elements or opinions presented.,ok,1,0.0
rts,gemma2:latest,rts_29148256,0.0,-0.2,-0.3,-0.4,0.6,The article focuses on a specific case of alleged exploitation and leans slightly left in its framing and treatment of the situation.,ok,1,-0.225
rts,gemma2:latest,rts_29138340,0.0,0.2,-0.1,0.0,0.6,"The article presents both sides of the climate fund debate, but leans slightly right in its framing by highlighting concerns about debt and government overreach.",ok,1,0.025
rts,gemma2:latest,rts_29153734,0.0,-0.2,-0.1,0.0,0.6,The article focuses on a factual event and presents information from both the government and businesses involved. There is a slight negative framing towards companies for their delayed response.,ok,1,-0.07500000000000001
rts,gemma2:latest,rts_29143391,-0.6,-0.8,-0.7,-0.5,0.7,The article focuses on criticism of Israeli scientific collaboration and presents a critical perspective on military applications of research.,ok,1,-0.6499999999999999
rts,gemma2:latest,rts_29144921,,,,,,,recovered,1,
rts,gemma2:latest,rts_29147162,0.0,-0.2,0.1,-0.3,0.6,"The article focuses on EU regulations regarding textile waste. It presents both sides of the issue, but leans slightly left due to the focus on environmental concerns and criticism of fast fashion.",ok,1,-0.1
rts,gemma2:latest,rts_29134931,0.0,0.0,-0.1,0.0,0.4,The article focuses on a natural disaster and its political ramifications. There is a slight left-leaning bias due to the emphasis on government negligence and calls for prioritizing infrastructure repairs over a new bridge project.,ok,1,-0.025
rts,gemma2:latest,rts_29150974,0.0,0.0,0.0,0.0,0.8,The article focuses on a statement from lawyers' associations condemning attacks and calling for a fair legal process. It lacks overt political leanings.,ok,1,0.0
rts,gemma2:latest,rts_29142442,0.0,0.0,0.0,0.0,0.95,The article provides a neutral description of the opening ceremony of the 2026 Winter Olympics in Milan and Cortina d'Ampezzo. There is no discernible political slant or bias.,ok,1,0.0
rts,phi3:mini,rts_29147820,-0.1,-0.3,-0.2,0.0,0.95,The article seems to lean slightly left with its focus on social support for the disabled and youths but maintains a neutral tone in discussing financial aspects of disability insurance.,ok,1,-0.15000000000000002
rts,phi3:mini,rts_29134900,-1.0,-1.0,-1.0,0.0,0.95,The article presents a critical view of the situation in Gaza with clear left-leaning bias towards Palestinian suffering and Israeli policies; guests or speakers are not predominantly from one political side.,ok,1,-0.75
rts,phi3:mini,rts_29144178,-0.2,-0.1,0.0,0.0,0.85,The article presents a balanced view of the events without clear political bias and treats both sides with respect to their perspectives on animal welfare in agriculture.,ok,1,-0.07500000000000001
rts,phi3:mini,rts_29142365,-0.8,-0.9,-1.0,0.0,0.95,The article presents a critical view of Bitcoin's decline and the broader financial implications it may have on traditional investments like gold and silver.,ok,1,-0.675
rts,phi3:mini,rts_29152239,-1.0,-1.0,-1.0,0.0,0.85,The article appears to lean left due to its critical tone towards Israel and the Hamas's refusal of disarmament conditions.,ok,1,-0.75
rts,phi3:mini,rts_29153846,-0.5,-1.0,-0.8,0.0,0.9,The article presents a critical view of the socio-economic issues in Switzerland with an evident leftist bias towards addressing social welfare concerns and income inequality.,ok,1,-0.575
rts,phi3:mini,rts_29147828,-1.0,-1.0,-10.0,0.0,1.0,The article presents a clear left-leaning bias by focusing on the suffering and historical injustices faced by Eastern Europeans due to Nazi occupation during WWII and current Russian aggression against Ukraine.,ok,1,-3.0
rts,phi3:mini,rts_29115321,-0.75,-1.0,-0.85,0.0,0.95,,ok,1,-0.65
rts,phi3:mini,rts_29151828,-1.0,-0.85,-0.9,0.0,0.95,The article presents a clear left-leaning bias with negative framing towards the Iranian government and favorable portrayal of opposition figures advocating for democracy and monarchism as positive forces within the protests.,ok,1,-0.6875
rts,phi3:mini,rts_28980688,-0.15,-0.25,-0.35,-0.45,0.87,The article leans slightly left with a focus on economic development and the role of Switzerland in supporting Iraq's growth despite regional instability. It also highlights corruption as an obstacle to foreign investment.,ok,1,-0.3
rts,phi3:mini,rts_29150791,-0.5,0.0,-0.2,0.0,0.9,The article appears to maintain a neutral stance on political matters with no clear bias towards left or right ideologies.,ok,1,-0.175
rts,phi3:mini,rts_29147656,-0.2,-0.3,0.4,0.1,0.85,The article appears to be neutral with a slight left-leaning bias due to the emphasis on victim support and criticisms of current systems.,ok,1,6.938893903907228e-18
rts,phi3:mini,rts_29147331,-0.1,-0.2,-0.35,0.0,0.85,The article mostly maintains a neutral tone while providing factual information about the Swiss athletes' performances in various winter sports events at the Olympics without showing clear favoritism towards any political ideology.,ok,1,-0.1625
rts,phi3:mini,rts_29123091,-0.1,-0.2,-0.15,0.0,0.95,"The article appears to lean slightly left due to its focus on inclusivity and accessibility of the competition (e.g., allowing multiple entries per person). However, it does not exhibit strong political bias.",ok,1,-0.11250000000000002
rts,phi3:mini,rts_29154335,-0.1,-0.2,0.0,0.0,0.95,The article is mostly neutral with a slight lean towards the left due to its focus on public safety and environmental concerns.,ok,1,-0.07500000000000001
rts,phi3:mini,rts_29148270,-1.0,-0.5,-0.7,0.0,0.9,The article appears to have a slight left-leaning bias due to its focus on the Ukrainian perspective and criticism of Russia's actions without clear favoritism towards either side in terms of political actors or policies discussed.,ok,1,-0.55
rts,phi3:mini,rts_29134266,-1.0,-0.7,-0.8,0.0,0.95,The article presents a critical view of the reliance on US military support for European security and expresses skepticism towards this alliance's future viability in light of recent political statements by President Trump.,ok,1,-0.625
rts,phi3:mini,rts_29147062,-0.2,-1.0,-0.5,0.0,0.9,The article presents a negative framing of Donald Trump's comments on Switzerland and his trade policy with the country while also suggesting that he may be using political tactics to protect U.S. interests.,ok,1,-0.425
rts,phi3:mini,rts_29139994,-0.2,-0.1,0.0,0.0,0.95,The article is mostly factual and neutral in tone without clear political bias or favoritism towards any side.,ok,1,-0.07500000000000001
rts,phi3:mini,rts_29152429,-0.7,-0.6,-0.8,-1.0,0.95,The article leans towards a right-leaning bias with negative framing and treatment of leftist groups while favorably presenting the perspective of Quentin's family on his victimization by an organized group.,ok,1,-0.7749999999999999
rts,phi3:mini,rts_29147304,-0.1,-0.2,0.0,0.0,0.95,The article is slightly left-leaning due to the positive emphasis on Franjo von Allmen's achievements and Swiss successes in ski alpinism but maintains a neutral tone overall.,ok,1,-0.07500000000000001
rts,phi3:mini,rts_29148433,-1.0,0.0,0.0,0.0,1.0,The article is respectful and focuses on the individual's personal qualities rather than political affiliations or policies.,ok,1,-0.25
rts,phi3:mini,rts_29148256,-0.5,-1.0,-0.7,0.0,0.8,The article leans slightly to the left with a negative framing towards exploitative labor practices and lacks neutrality in its tone regarding Jonathan Manilo's situation.,ok,1,-0.55
rts,phi3:mini,rts_29138340,-0.2,-0.3,-0.1,0.0,0.75,"The article presents a balanced view with slight left-leaning framing due to the focus on environmental concerns and criticisms of current measures; however, it also includes conservative arguments about fiscal responsibility.",ok,1,-0.15
rts,phi3:mini,rts_29153734,-0.3,-0.2,-0.15,0.0,0.9,The article maintains a slight left-leaning bias by highlighting regulatory concerns and emphasizing consumer safety over corporate responsibility; it frames the issue as one of insufficient action from companies but does not heavily criticize or favor any political ideology.,ok,1,-0.1625
rts,phi3:mini,rts_29143391,-0.75,-0.65,-0.85,-1.0,0.95,The article leans left due to its critical stance towards Israel's military-academic links and the Israeli government under Benyamin Netanyahu.,ok,1,-0.8125
rts,phi3:mini,rts_29144921,-0.3,-0.2,-0.1,0.0,0.95,The article provides a factual account of the significant snowfall in Switzerland during January and February of 1951 with some focus on left-leaning sentiments towards government action following disasters.,ok,1,-0.15
rts,phi3:mini,rts_29147162,-0.1,-0.2,-0.3,0.0,0.95,The article leans slightly to the left with a focus on environmental concerns and consumer preoccupations about textile waste but maintains an overall neutral tone towards political affiliations.,ok,1,-0.15000000000000002
rts,phi3:mini,rts_29134931,-0.5,-0.7,-0.6,0.0,0.85,The article presents a critical view of the Italian government's handling and preparedness for natural disasters in Niscemi but does not overtly favor one political ideology.,ok,1,-0.44999999999999996
rts,phi3:mini,rts_29150974,-0.1,-0.2,0.0,0.0,0.95,The article maintains a neutral tone with slight left-leaning undertones due to its emphasis on justice and legal processes over political commentary or partisan viewpoints.,ok,1,-0.07500000000000001
rts,phi3:mini,rts_29142442,-0.1,-0.3,-0.2,0.0,0.85,The article maintains a generally neutral tone with slight left-leaning bias due to the focus on inclusivity and cultural unity in sports but does not heavily favor one political ideology over another.,ok,1,-0.15000000000000002
rts,qwen2.5:3b-instruct,rts_29147820,-0.5,-0.3,-0.6,0.0,1.0,"The article focuses on social security reforms and presents a balanced view, with some left-leaning aspects like support for young adults.",ok,1,-0.35
rts,qwen2.5:3b-instruct,rts_29134900,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses heavily on the suffering of Palestinians in Gaza, criticizing both Israel and the United States for their actions and inactions. It portrays a clear left-leaning perspective.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29144178,-0.5,-0.75,-0.5,0.0,1.0,"The article focuses on a serious issue of animal abuse and neglect, presenting it as a recurring problem in the region. The framing is critical towards those responsible and supportive of stricter measures to prevent such incidents.",ok,1,-0.4375
rts,qwen2.5:3b-instruct,rts_29142365,-0.3,-0.7,-0.5,0.0,1.0,"The article focuses on the Bitcoin market downturn and its impact, presenting it as a significant factor in broader economic movements without favoring either side.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29152239,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses heavily on the Israeli perspective and portrays the Hamas as violating ceasefire terms, while also highlighting the suffering of civilians in Gaza.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29153846,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on economic and social issues in Switzerland, with a clear left-leaning perspective.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29147828,-1.0,-1.0,-1.0,0.0,0.95,"The article focuses on the experiences of Eastern Europeans during and after World War II, highlighting their unique perspective shaped by ongoing threats from Russia. It does not feature any clear political actors.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29115321,-1.0,-1.0,-1.0,-1.0,1.0,"The article is heavily biased against the United States and in favor of Europe, highlighting threats to European sovereignty and democracy.",ok,1,-1.0
rts,qwen2.5:3b-instruct,rts_29151828,-1.0,-1.0,-1.0,0.0,1.0,"The article heavily favors the left by supporting a democratic transition and criticizing the current regime in Iran, with prominent figures like Reza Pahlavi advocating for change.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_28980688,0.0,-0.25,-0.1,0.0,0.97,"The article discusses economic relations between Switzerland and Iraq, with a focus on business opportunities and partnerships. It does not show clear bias towards either side.",ok,1,-0.0875
rts,qwen2.5:3b-instruct,rts_29150791,0.0,0.0,0.0,0.0,1.0,"The article covers a variety of topics including music, theater performances, and sports without any clear political leaning.",ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29147656,-0.2,-0.6,-0.4,0.0,1.0,"The article focuses on the need for better support systems and equitable treatment of victims, leaning slightly left in its framing.",ok,1,-0.30000000000000004
rts,qwen2.5:3b-instruct,rts_29147331,-0.3,-0.4,-0.5,0.0,1.0,"The article focuses mainly on ski alpine events, with a slight negative bias towards the left in terms of framing and treatment.",ok,1,-0.3
rts,qwen2.5:3b-instruct,rts_29123091,0.0,0.0,0.0,0.0,1.0,"The article is a neutral announcement of an event with no apparent bias in its subject, framing, treatment or guests.",ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29154335,0.0,0.0,0.0,0.0,1.0,The article focuses on a natural geological event and does not display any clear bias towards the left or right.,ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29148270,-0.3,-0.6,-0.7,0.0,1.0,"The article focuses on the challenges of organizing elections in Ukraine, which leans left with its emphasis on the need for a ceasefire and security guarantees.",ok,1,-0.39999999999999997
rts,qwen2.5:3b-instruct,rts_29134266,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses on tensions between the US and Europe, with a critical tone towards American policies and an emphasis on European autonomy.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29147062,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on the trade relationship between the US and Switzerland, with a strong emphasis on Trump's views and negotiations, leaning towards a right-leaning perspective.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29139994,0.0,0.0,0.0,0.0,1.0,The article discusses a mathematical phenomenon related to calendar systems without taking any political stance.,ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29152429,-0.5,-0.75,-0.25,1.0,0.98,"The article heavily focuses on the political reactions and tensions between left-wing (LFI) and right-wing (LR) groups, framing the incident as a conflict between these extremes. The right-leaning group is portrayed more harshly than the left.",ok,1,-0.125
rts,qwen2.5:3b-instruct,rts_29147304,-0.4,-0.6,-0.5,-0.3,1.0,"The article focuses on a Swiss skier's performance in the Olympics, highlighting his historic achievement and comparing him to other athletes. It leans left by emphasizing his achievements over others.",ok,1,-0.45
rts,qwen2.5:3b-instruct,rts_29148433,0.0,0.0,0.0,0.0,1.0,"The article does not mention any political figures or issues, making it impossible to determine a bias.",ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29148256,-0.8,-0.9,-0.7,0.0,1.0,"The article focuses on a case of labor exploitation and human trafficking, presenting the victims' perspective without overly sensationalizing or demonizing them.",ok,1,-0.6000000000000001
rts,qwen2.5:3b-instruct,rts_29138340,-0.6,-0.8,-0.7,-0.5,1.0,"The article predominantly focuses on the opposition to a climate fund initiative, highlighting concerns about its potential negative impacts and lack of flexibility in addressing climate issues.",ok,1,-0.6499999999999999
rts,qwen2.5:3b-instruct,rts_29153734,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on corporate responsibility and regulatory oversight, with a critical tone towards companies that delayed recalls. It does not feature any prominent left-wing or right-wing voices.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29143391,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses on a left-leaning academic group's demands and the stance of its leader, Julia Steinberger, who criticizes scientific collaboration with Israel. The tone is clearly critical of Israeli policies.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29144921,0.0,-0.2,-0.3,0.0,0.85,The article discusses a significant historical event without taking sides or favoring one perspective over another.,ok,1,-0.125
rts,qwen2.5:3b-instruct,rts_29147162,-0.2,-0.6,-0.4,0.0,1.0,"The article discusses EU policies on textile waste, with a focus on environmental and social impacts of fast fashion. It presents both the benefits and concerns regarding such regulations.",ok,1,-0.30000000000000004
rts,qwen2.5:3b-instruct,rts_29134931,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on a recent disaster and its potential causes, with a strong emphasis on the lack of early detection and inadequate measures taken by authorities. It highlights the political implications and calls for preventive actions in future projects.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29150974,-1.0,-1.0,-1.0,0.0,0.95,"The article focuses on the condemnation of attacks against defense lawyers and their orders, highlighting a negative tone towards those who attacked them. It also emphasizes the importance of maintaining a calm environment for fair justice.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29142442,-0.1,-0.3,-0.4,0.0,0.9,"The article focuses on the opening ceremony of the Winter Olympics in Milan and Cortina d'Ampezzo, highlighting cultural and artistic aspects rather than political or ideological leanings.",ok,1,-0.2
rts,gemma3:4b,rts_29147820,0.0,0.1,0.2,0.0,0.8,"The article discusses a Swiss government proposal to address rising disability insurance claims, particularly among young adults. It focuses on measures to encourage workforce participation and stabilize the insurance fund, with a slight leaning towards proactive support for young people's reintegration.",ok,1,0.07500000000000001
rts,gemma3:4b,rts_29134900,0.7,0.8,0.9,0.2,0.8,"The article overwhelmingly portrays the dire humanitarian situation in Gaza, highlighting the ongoing conflict, Israeli restrictions on aid, and the struggles of the population. It presents a critical perspective on the 'New Gaza' plan, framing it as a disregard for Palestinian needs and aspirations.",ok,1,0.65
rts,gemma3:4b,rts_29144178,0.2,0.3,0.1,0.0,0.7,"The article presents a factual account of animal neglect and subsequent investigation, with a focus on the systemic issues and preventative measures. It highlights the farmer's perspective and the authorities' response, offering a balanced view of the situation.",ok,1,0.15
rts,gemma3:4b,rts_29142365,0.2,0.3,0.3,0.0,0.8,"The article discusses a significant Bitcoin price drop, attributing it to market speculation and uncertainty surrounding the US economy and the Federal Reserve. It highlights the 'spiral of death' phenomenon and potential contagion effects across precious metals.",ok,1,0.2
rts,gemma3:4b,rts_29152239,0.3,-0.6,-0.7,-0.2,0.8,"The article presents a conflict narrative, primarily focusing on Israeli actions and Palestinian casualties, with a strong emphasis on violations of a ceasefire. It highlights Palestinian perspectives while presenting Israeli claims as justifications for their actions.",ok,1,-0.3
rts,gemma3:4b,rts_29153846,,,,,,,ok,1,
rts,gemma3:4b,rts_29147828,0.8,0.9,0.9,0.0,0.85,"The article heavily frames the ongoing conflict through the experiences of Ukrainians, emphasizing the devastating impact of Russian actions and the historical trauma of WWII in the region. It presents a distinctly negative view of Russia's actions and highlights the ongoing threat perceived by Eastern Europeans.",ok,1,0.65
rts,gemma3:4b,rts_29115321,-0.6,0.7,-0.8,0.3,0.8,"The article presents a largely negative assessment of the US role in global affairs, framing it as disruptive and destabilizing for Europe. It highlights concerns about US influence, the rise of extremism within Europe, and the potential collapse of the existing international order.",ok,1,-0.10000000000000002
rts,gemma3:4b,rts_29151828,0.3,0.6,0.8,0.2,0.7,"The article primarily focuses on the Iranian opposition's calls for mobilization and the involvement of figures like Reza Pahlavi and Setareh Ashtari, presenting a strong argument for regime change. The inclusion of Donald Trump's statements adds a layer of potential US intervention, leaning towards a critical view of the Iranian government.",ok,1,0.475
rts,gemma3:4b,rts_28980688,0.0,0.2,0.3,0.3,0.8,"The article presents a generally positive view of Swiss investment in Iraq, highlighting opportunities and the benefits of Swiss expertise. It acknowledges potential risks but focuses on the positive aspects of the economic relationship.",ok,1,0.2
rts,gemma3:4b,rts_29150791,0.0,0.0,0.0,0.0,0.8,"The article presents a diverse range of cultural and musical events, without a clear political leaning. It focuses on various performances and venues across Switzerland.",ok,1,0.0
rts,gemma3:4b,rts_29147656,0.1,0.2,0.3,0.0,0.8,"The article focuses on the aftermath of a tragic event and the efforts to provide aid to victims and their families. It highlights the shortcomings of the existing system and proposes solutions involving federal and cantonal support, as well as amicable settlements.",ok,1,0.15000000000000002
rts,gemma3:4b,rts_29147331,0.0,0.0,0.0,0.0,0.8,"The article provides a neutral overview of Swiss winter sports performances at the Olympics, focusing on results and athlete details. It highlights successes and challenges without explicitly favoring any political stance.",ok,1,0.0
rts,gemma3:4b,rts_29123091,0.0,0.0,0.0,0.0,0.8,"This article is a straightforward announcement of a series of contests and giveaways associated with a Swiss television channel (RTS). It details the rules, prizes, and winners of various daily contests, with no discernible political leaning.",ok,1,0.0
rts,gemma3:4b,rts_29154335,0.0,0.0,0.0,0.0,0.8,This article reports on a natural event – a rockslide – and focuses on the response efforts. There is no discernible political leaning or favoring of any particular side.,ok,1,0.0
rts,gemma3:4b,rts_29148270,0.1,0.2,0.1,0.1,0.8,"The article presents a balanced overview of the challenges surrounding elections in Ukraine, citing both Ukrainian and US perspectives. It highlights the conditions necessary for elections while noting public opinion and Zelensky's popularity.",ok,1,0.125
rts,gemma3:4b,rts_29134266,0.2,0.7,0.6,0.0,0.8,"The article presents a critical perspective on the US-Europe relationship, highlighting concerns about American reliability and advocating for European autonomy. It frames the US strategy as actively seeking to undermine the European Union.",ok,1,0.375
rts,gemma3:4b,rts_29147062,0.3,0.6,0.2,0.0,0.8,The article primarily frames the Swiss-US relationship through the lens of US economic benefit and Trump's perspective. It highlights Trump's criticisms of Switzerland and emphasizes the US's role in facilitating Swiss investment.,ok,1,0.27499999999999997
rts,gemma3:4b,rts_29139994,0.0,0.0,0.0,0.0,0.8,"This article discusses calendar mechanics and occurrences, presenting factual information about February 'perfect months'. There is no discernible political leaning or bias in the content.",ok,1,0.0
rts,gemma3:4b,rts_29152429,0.2,0.3,0.2,0.3,0.8,"The article presents multiple perspectives on the violent incident, highlighting clashes between far-right and far-left militants. It details accusations and defenses from various political actors, including Macron, LFI, and the victim's family, without definitively assigning blame.",ok,1,0.25
rts,gemma3:4b,rts_29147304,0.0,0.2,0.7,0.6,0.8,"The article primarily focuses on Swiss skiers' successes at the Olympics, highlighting Franjo von Allmen's impressive achievements and medals. It offers a positive and celebratory tone towards the Swiss team's performance.",ok,1,0.375
rts,gemma3:4b,rts_29148433,0.0,0.1,0.1,0.0,0.8,"The article is a straightforward obituary, focusing on the deceased's life and passing. The tone is respectful and neutral, with a slight positive framing emphasizing courage and dignity.",ok,1,0.05
rts,gemma3:4b,rts_29148256,0.3,0.6,0.8,0.2,0.85,"The article primarily focuses on the exploitation of a foreign worker in Switzerland, presenting a sympathetic narrative to the worker's plight. The framing emphasizes the legal issues and systemic problems within the Swiss system regarding temporary work permits, leaning slightly towards a critique of the system's protections.",ok,1,0.475
rts,gemma3:4b,rts_29138340,0.2,-0.3,-0.4,0.0,0.8,"The article presents arguments from both sides of the climate fund initiative, highlighting concerns about debt and the rigidity of the proposal. It leans slightly against the initiative due to skepticism about its effectiveness and potential impact on Swiss finances.",ok,1,-0.125
rts,gemma3:4b,rts_29153734,0.2,0.3,0.4,0.0,0.8,"The article focuses on a food safety issue and the response of companies and regulators. It leans slightly towards a critical assessment of the companies' delayed reactions, highlighting the importance of immediate action in protecting public health.",ok,1,0.225
rts,gemma3:4b,rts_29143391,0.2,0.6,0.3,0.4,0.8,"The article focuses on concerns about potential links between Swiss universities and Israeli military research, framing the issue as a matter of ethical responsibility in science. The Swiss government's cautious response reflects a neutral stance while awaiting further information from the education secretariat.",ok,1,0.375
rts,gemma3:4b,rts_29144921,0.1,0.2,0.3,0.0,0.8,"The article focuses on a natural disaster with significant human cost, presenting a factual account of the events and their impact. It highlights the need for investment in avalanche protection and acknowledges the ongoing challenges posed by climate change. There is a slight leaning towards emphasizing the consequences and the need for proactive measures.",ok,1,0.15000000000000002
rts,gemma3:4b,rts_29147162,,,,,,,ok,1,
rts,gemma3:4b,rts_29134931,0.1,0.2,0.1,0.0,0.8,"The article presents a natural disaster situation with a focus on the cause and consequences, offering a neutral perspective. It highlights governmental response and calls for preventative measures, leaning slightly towards concern for the affected population.",ok,1,0.1
rts,gemma3:4b,rts_29150974,0.1,0.2,0.1,0.0,0.8,"The article expresses concern about attacks on lawyers and the intense media coverage surrounding a legal case, advocating for a calm and respectful environment for the judicial process. It emphasizes the importance of the legal profession upholding the rule of law and protecting access to justice.",ok,1,0.1
rts,gemma3:4b,rts_29142442,0.0,0.1,0.1,0.1,0.8,"The article presents a largely neutral overview of the opening ceremony, highlighting key events and figures. It includes mentions of Italian and Swiss political leaders, suggesting a balanced perspective.",ok,1,0.07500000000000001
rts,MichelRosselli/apertus:latest,rts_29147820,0.0,-1.0,-1.0,0.0,0.75,"L'article aborde le sujet de l'assurance invalidité (AI) en Suisse, mais il n'y a pas d'invités ou de commentaires politiques spécifiques. Le ton est informatif et neutre.",ok,1,-0.5
rts,MichelRosselli/apertus:latest,rts_29134900,0.0,-1.0,-1.0,0.0,0.75,"L'article présente une description réaliste de la vie à Gaza après le cessez-le-feu, mettant en lumière les conditions inhumaines et la détresse de la population palestinienne. Il ne prend pas parti pour un camp politique particulier et se concentre sur l'impact humain du conflit.",ok,1,-0.5
rts,MichelRosselli/apertus:latest,rts_29144178,0.0,-1.0,0.0,0.0,0.85,"L'article traite de maltraitance animale dans la vallée de La Brévine, sans prendre position pour un camp politique spécifique.",ok,1,-0.25
rts,MichelRosselli/apertus:latest,rts_29142365,0.0,-1.0,0.0,0.0,0.85,"This article discusses the recent drop in Bitcoin's value, attributing it to massive liquidation and uncertainty about monetary policy in the US. It frames this as a negative development for investors who had borrowed money to invest in Bitcoin.",ok,1,-0.25
rts,MichelRosselli/apertus:latest,rts_29152239,0.0,-1.0,-1.0,0.0,0.95,"The article covers ongoing conflict in Gaza and the ceasefire agreement between Israel and Hamas, with a focus on civilian casualties and military actions.",ok,1,-0.5
rts,MichelRosselli/apertus:latest,rts_29153846,0.0,-1.0,-1.0,0.0,0.95,"L'article traite de la pauvreté en Suisse, une problématique qui n'est pas clairement liée à un parti politique spécifique.",ok,1,-0.5
rts,MichelRosselli/apertus:latest,rts_29147828,0.0,-1.0,0.0,0.0,0.95,"L'article évoque l'impact profond de la Seconde Guerre mondiale sur les Européens de l'Est, soulignant leur perception différente des conflits par rapport à l'Occident.",ok,1,-0.25
rts,MichelRosselli/apertus:latest,rts_29115321,0.0,-1.0,-1.0,0.0,0.95,"L'article examine la situation actuelle de l'Europe, qui est confrontée à des menaces externes et internes. Il souligne que les États-Unis sont en train de démanteler leur propre ordre mondial, ce qui a un impact majeur sur le reste du monde, notamment l'Europe.",ok,1,-0.5
rts,MichelRosselli/apertus:latest,rts_29151828,0.0,-1.0,0.0,-1.0,0.54,"The article covers a large number of perspectives on the Iranian political situation, including calls for regime change and support from international leaders like Donald Trump.",ok,1,-0.5
