source,model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
jacobin,llama3.2:latest,jacobin_163802476498,-0.1,0.3,0.2,0.0,0.8,"The article presents a neutral and informative discussion on the evolution of universal childcare in New York City, with Bill de Blasio's administration playing a key role in its implementation. The author provides context on the policy's history, its goals, and the challenges it faced, without taking a clear stance or promoting a particular ideology.",ok,2,0.1
jacobin,llama3.2:latest,jacobin_802947543410,-0.5,-1.0,-1.0,-0.5,0.8,"The article presents a left-leaning perspective, focusing on the activists' goals and methods, while also highlighting the violence and lack of accountability from law enforcement in Texas. The tone is critical of the state's treatment of protesters and its handling of the incident.",ok,2,-0.75
jacobin,llama3.2:latest,jacobin_195097742057,-0.5,-0.2,-0.1,0.0,0.8,"The article presents a critical view of hyperpolitics, suggesting that the current political landscape is characterized by a lack of institutionalized involvement and a decline in civic life. The author argues that this has led to the rise of hyperpolitics, which emphasizes individualistic and disaggregated forms of protest. Overall, the tone is neutral and analytical, with no clear partisan leanings.",ok,2,-0.19999999999999998
jacobin,gemma2:latest,jacobin_448736831376,0.5,-0.7,-0.8,-0.6,0.8,"The article focuses on the negative impacts of US sanctions on Cuba, quoting primarily left-leaning Democratic representatives and experts critical of the policy.",ok,2,-0.4
jacobin,gemma2:latest,jacobin_538690573725,-0.8,-0.9,-0.7,0.0,0.95,The article strongly criticizes the Trump administration's actions and portrays them as authoritarian and cruel. It favors left-leaning viewpoints on immigration and law enforcement.,ok,2,-0.6000000000000001
jacobin,gemma2:latest,jacobin_005466088031,0.2,-0.1,0.0,0.0,0.6,"The article focuses on labor organizing strategies, with a slight lean towards right-leaning framing due to emphasis on 'structure-based' methods often associated with traditional unionism.",ok,2,0.025
jacobin,gemma2:latest,jacobin_874381297379,,,,,,,fallback,2,
jacobin,gemma2:latest,jacobin_507318743733,,,,,,,fallback,2,
jacobin,gemma2:latest,jacobin_846483038027,0.2,-0.3,-0.6,0.0,0.7,"The article focuses on worker organizing efforts against a corporation, framing it as a pro-labor struggle. The treatment of Chipotle is largely negative.",ok,2,-0.175
jacobin,gemma2:latest,jacobin_683906457517,,,,,,,fallback,2,
jacobin,gemma2:latest,jacobin_818510627337,,,,,,,fallback,2,
jacobin,gemma2:latest,jacobin_767642997346,-0.2,-0.3,-0.6,0.1,0.7,The article focuses on perceived corporate influence within the Justice Department and its impact on antitrust cases. The framing is critical of corporate lobbying efforts and suggests a left-leaning stance.,ok,2,-0.25
jacobin,gemma2:latest,jacobin_578530688994,0.2,-0.1,0.3,0.0,0.6,"The article focuses on left-leaning theologians and their contributions to social justice. While the tone is generally neutral, there's a slight favorability towards the subjects' political views.",ok,2,0.1
jacobin,gemma2:latest,jacobin_265555549188,-0.8,-0.9,-0.7,0.0,0.9,"The article strongly condemns Israeli actions in Gaza, using loaded language and framing the situation as a genocide. It presents a one-sided view with little counter-argument.",ok,2,-0.6000000000000001
jacobin,gemma2:latest,jacobin_940133665222,0.2,-0.3,-0.1,0.0,0.6,"The article advocates for 'popular assemblies' as a tool for governance, framing it as beneficial to both the left and the administration. However, the language used leans towards left-leaning ideals.",ok,2,-0.049999999999999996
jacobin,gemma2:latest,jacobin_601037772224,0.0,-0.1,0.0,0.0,0.7,"The article focuses on the life and activism of Jesse Jackson, highlighting his experiences with segregation and involvement in the civil rights movement.",ok,2,-0.025
jacobin,gemma2:latest,jacobin_125010757319,-0.2,-0.6,-0.8,0.0,0.8,"The article presents a largely negative view of the Chaves administration, criticizing its policies and framing them as harmful. The tone is critical and leans left.",ok,2,-0.4
jacobin,gemma2:latest,jacobin_236421211848,0.0,-0.3,-0.2,-0.5,0.7,The article frames Trump's actions and rhetoric negatively while portraying Sheinbaum favorably. Quoted sources lean left.,ok,2,-0.25
jacobin,gemma2:latest,jacobin_020900535707,0.0,-0.2,-0.1,0.0,0.6,The article focuses on grassroots movements of mothers advocating for public care services. The framing emphasizes the struggles and burdens placed on women due to cuts in public resources.,ok,2,-0.07500000000000001
jacobin,gemma2:latest,jacobin_163802476498,0.2,0.1,0.0,0.0,0.6,"The article focuses on a specific policy (universal pre-K) and its implementation in New York City. The framing is generally neutral, presenting both sides of the debate.",ok,2,0.07500000000000001
jacobin,gemma2:latest,jacobin_802947543410,0.2,-0.3,-0.4,0.0,0.6,The article focuses on a controversial event with conflicting narratives. The framing leans slightly left due to emphasis on the activists' perspective and potential police overreach.,ok,2,-0.125
jacobin,gemma2:latest,jacobin_195097742057,-0.2,0.1,0.0,0.0,0.6,The article discusses political trends with a focus on the decline of traditional institutions and the rise of online activism. The tone is analytical rather than overtly partisan.,ok,2,-0.025
jacobin,phi3:mini,jacobin_448736831376,-1.0,-1.0,-1.0,-1.0,1.0,The article strongly criticizes the U.S.'s economic warfare against Cuba and labels it as cruelty by Democrats in Congress.,ok,2,-1.0
jacobin,phi3:mini,jacobin_874381297379,-0.5,-1.0,-0.7,0.0,0.9,"The article suggests a left-leaning bias in its critique of tech companies' impact on white-collar jobs and capitalism; however, it maintains an analytical tone throughout.",ok,2,-0.55
jacobin,phi3:mini,jacobin_846483038027,-0.5,-1.0,-1.0,0.0,0.9,The article leans left due to its focus on labor rights and criticism of corporate practices; framing is critical in highlighting the negative aspects towards Chipotle's actions.,ok,2,-0.625
jacobin,phi3:mini,jacobin_940133665222,-0.25,-0.75,-0.6,0.0,0.95,The article leans towards the left by discussing socialism and democratic values in a positive light while framing right-leaning policies negatively.,ok,2,-0.4
jacobin,phi3:mini,jacobin_125010757319,-0.85,-1.0,-0.9,-0.7,0.95,The article presents a strong left-leaning bias through its negative portrayal of Rodrigo Chaves's administration and policies. The framing is heavily biased against the right due to its critique of his government actions.,ok,2,-0.8625
rts,llama3.2:latest,rts_29147820,-0.1,0.0,0.0,0.0,0.8,"L'article présente une réforme de la rente d'invalidité qui vise à soutenir les jeunes adultes et à stabiliser les finances de l'assurance maladie. La tonalité est neutre, mais il y a quelques expressions positives envers les jeunes personnes.",ok,1,-0.025
rts,llama3.2:latest,rts_29134900,,,,,,,fallback,1,
rts,llama3.2:latest,rts_29144178,-0.2,0.0,-0.3,-0.1,0.8,,ok,1,-0.15
rts,llama3.2:latest,rts_29142365,-0.2,0.1,0.0,0.0,0.7,"L'article présente une analyse objective des événements financiers, mais les extrêts sont légèrement plus à gauche en raison de la mention du terme « séisme » pour décrire l'impact du bitcoin sur le marché. Le ton reste cependant neutre et informatif.",ok,1,-0.025
rts,llama3.2:latest,rts_29152239,-1.0,-1.0,-1.0,0.0,0.8,Les citations d'un Palestinien qui a perdu son neveu ainsi que les réactions du Hamas pourraient être interprétées comme étant plus favorables à la cause palestinienne que celle d'Israël.,ok,1,-0.75
rts,llama3.2:latest,rts_29153846,,,,,,,fallback,1,
rts,llama3.2:latest,rts_29147828,-0.0,-1.0,-0.5,-0.5,0.8,"L'article présente une perspective très critique de la Russie et des soldats russes, en les décrivant comme 'effroyables' et 'bombardant les infrastructures jusqu'à épuisement'. L'auteur utilise également des expressions telles que ""la menace permanente"" pour décrire l'expérience des Européens de l'Est. Cela suggère une orientation politique très favorable à la gauche.",ok,1,-0.5
rts,llama3.2:latest,rts_29115321,-1.0,-1.0,-1.0,-1.0,1.0,"L'article est écrit dans un ton critique, accusant les États-Unis de menacer la stabilité européenne et de déstabiliser le monde en revendiquant l'annexion du Groenland. Les experts cités soutiennent que l'Europe doit prendre des mesures pour se défendre contre ces menaces.",ok,1,-1.0
rts,llama3.2:latest,rts_29151828,-1.0,0.5,-0.2,-0.3,0.8,"L'article présente une vision généralement favorable à la monarchie et aux mouvements anti-républicains, en particulier avec les citations de Reza Pahlavi et Setareh Ashtari. Cependant, il est important de noter que l'article ne présente pas un point de vue uniforme sur le sujet, mais plutôt une réflexion critique des différentes perspectives.",ok,1,-0.25
rts,llama3.2:latest,rts_28980688,-0.5,0.2,0.1,0.8,0.7,"La presse suisse semble favoriser un ton optimiste sur le potentiel économique irakien, mais reconnaît également les risques associés à l'implantation des entreprises étrangères.",ok,1,0.15000000000000002
rts,llama3.2:latest,rts_29150791,-0.1,0.0,0.0,0.0,0.9,"L'article présente un ton neutre et ne semble pas avoir de préférence politique, mais certains mots comme “l’étrange voyage“ pourraient indiquer une légère tendance vers la pensée philosophique ou psychologique qui peut être considérée comme plus liée à la gauche. Le fait que le concert de sifflet soit mentionné en premier et que les autres événements soient décrits de manière plus concise pourrait également suggérer une attention particulière pour l’art et la culture, domaines souvent associés à la gauche.",ok,1,-0.025
rts,llama3.2:latest,rts_29147656,-0.1,-0.2,-0.3,-0.5,0.8,"Le langage employé est formel et objectif, ce qui suggère une tentative de maintenir une neutralité dans la reportage.",ok,1,-0.275
rts,llama3.2:latest,rts_29147331,,,,,,,recovered,1,
rts,llama3.2:latest,rts_29123091,-0.5,0.0,0.0,0.0,1.0,"Le concours est généralement neutre, mais la mention de 'champion du Monde' et les prix en nature pour les gagnants suggèrent un légèrement plus d'influence à gauche, tandis que le fait qu'il s'agisse d'un concours sportif avec des prix en nature pourrait suggérer une légère influence à droite.",ok,1,-0.125
rts,llama3.2:latest,rts_29154335,-0.2,0.1,0.0,-0.05,0.9,"L'article ne présente aucune position politique ou émotionnelle significative, se concentrant principalement sur les faits et les explications techniques de l'évènement.",ok,1,-0.037500000000000006
rts,llama3.2:latest,rts_29148270,-0.3,-0.1,-0.2,0.0,0.8,"L'article présente une vision relativement neutre de la situation, mais avec des allusions légères à la pression américaine sur l'Ukraine pour organiser des élections avant un cessez-le-feu. La représentation du président Zelensky comme un dirigeant capable et populaire est également notée positivement.",ok,1,-0.15000000000000002
rts,llama3.2:latest,rts_29134266,-0.1,-0.2,-0.4,0.0,0.8,"L'article présente une vision critique des relations entre l'Europe et les États-Unis, soulignant la dépendance de l'Europe envers les États-Unis et les efforts de Trump pour détruire l'Union européenne. La tone est analytique et critique envers les politiques américaines.",ok,1,-0.17500000000000002
rts,llama3.2:latest,rts_29147062,,,,,,,recovered,1,
rts,llama3.2:latest,rts_29139994,0.0,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et objectif, sans aucune mention de parti politique ou d'opinion personnelle. La description des calendriers est claire et objective.",ok,1,0.0
rts,llama3.2:latest,rts_29152429,,,,,,,fallback,1,
rts,llama3.2:latest,rts_29147304,-0.0,1.0,1.0,0.0,1.0,"L'article présente un ton positif et élogieux envers Franjo von Allmen, considérant ses performances comme « parfaitement secondées » et son « moisson historique ». Le langage utilisé est également très appréciatif, avec des expressions telles que « FvA » et « le premier Suisse à s'adjuger le titre olympique en super-G chez les messieurs. »",ok,1,0.5
rts,llama3.2:latest,rts_29148433,-1.0,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et objective, en mettant l'accent sur la vie de James Van Der Beek sans prendre position politique. Le langage utilisé est formel et respectueux.",ok,1,-0.25
rts,llama3.2:latest,rts_29148256,-0.5,-0.8,-0.2,0.0,0.9,"L'article présente une récit objectif et détaillé du cas de Jonathan Manilo, mais les citations d'experts comme Leila Boussemacer ajoutent un ton critique et critique envers le système suisse de travail, ce qui peut être perçu comme un biais gauche.",ok,1,-0.375
rts,llama3.2:latest,rts_29138340,-0.5,-1.0,0.2,0.0,0.8,"La représentation des opposantes et opposants à l'initiative est limitée, ce qui peut contribuer à une vision biaisée du débat.",ok,1,-0.325
rts,llama3.2:latest,rts_29153734,,,,,,,fallback,1,
rts,llama3.2:latest,rts_29143391,-1.0,-0.4,-0.2,-0.6,0.8,"L'article présente une vision généralement critique des liens entre la recherche scientifique et l'armée israélienne, avec une phrase mettant en avant les risques éthiques de la collaboration., La mention des responsabilités des scientifiques est également un point positif pour le sujet.",ok,1,-0.5499999999999999
rts,llama3.2:latest,rts_29144921,-0.05,0.0,0.0,0.0,0.9,"L'article présente un sujet neutre, mais le ton est légèrement sympathique envers les victimes de l'hiver 1951 et les experts qui ont contribué à la lutte contre les avalanches.",ok,1,-0.0125
rts,llama3.2:latest,rts_29147162,-0.1,-0.2,-0.3,-0.5,0.8,"L'article présente une vision globale des impacts environnementaux et sociaux du textile, soulignant les défis liés à la régulation et aux responsabilités transférées sur les organisations caritatives. La déclaration de Mathilde Pousseo, déléguée générale d'Ethique sur l'Etiquette, exprime une critique forte envers cette approche.",ok,1,-0.275
rts,llama3.2:latest,rts_29134931,-0.1,0.2,-0.5,-0.3,0.8,"Les citations de la riveraine et du géologue Rodolfo Carosi ajoutent une touche d'objectivité à l'article, mais les allusions à des problèmes politiques et financiers ne sont pas explicitement évoquées.",ok,1,-0.175
rts,llama3.2:latest,rts_29150974,-0.05,-0.2,-0.1,0.0,0.8,"L'article présente un ton critique envers les attaques verbales et physiques des avocats, mais sans aller à l'extrême. Le langage utilisé est formel et objective, indiquant une tendance légèrement gauche dans la rédaction.",ok,1,-0.0875
rts,llama3.2:latest,rts_29142442,-0.1,0.0,-0.2,0.0,0.8,"La cérémonie d'ouverture des Jeux olympiques d'hiver à Milan a été marquée par une grande diversité de cultures et d'artistes, avec un message de paix et d'harmonie. La direction artistique a été confiée à Marco Ballich, qui a réussi à créer une atmosphère festive et inclusive.",ok,1,-0.07500000000000001
rts,gemma2:latest,rts_29147820,0.0,0.0,0.0,0.0,0.7,The article presents a factual account of proposed changes to the Swiss disability insurance system. There is no clear political leaning in the topic or framing.,ok,1,0.0
rts,gemma2:latest,rts_29134900,,,,,,,fallback,1,
rts,gemma2:latest,rts_29144178,,,,,,,fallback,1,
rts,gemma2:latest,rts_29142365,0.0,-0.2,0.0,0.0,0.5,The article focuses on financial market events and does not express clear political opinions. The framing slightly leans left due to the mention of 'tour de vis monétaire' (tightening monetary policy) which is often associated with left-leaning economic views.,ok,1,-0.05
rts,gemma2:latest,rts_29152239,,,,,,,fallback,1,
rts,gemma2:latest,rts_29153846,,,,,,,fallback,1,
rts,gemma2:latest,rts_29147828,,,,,,,fallback,1,
rts,gemma2:latest,rts_29115321,-0.6,-0.8,-0.7,-0.4,0.9,"The article portrays the US as a destabilizing force in Europe and globally, framing Trump's actions negatively. The quoted experts lean left-leaning.",ok,1,-0.6249999999999999
rts,gemma2:latest,rts_29151828,0.2,0.4,0.3,0.6,0.7,"The article focuses on a pro-monarchy demonstration in Munich with quotes from organizers and participants. Trump's statements are also included, framing him as supportive of regime change.",ok,1,0.375
rts,gemma2:latest,rts_28980688,,,,,,,fallback,1,
rts,gemma2:latest,rts_29150791,0.0,0.0,0.0,0.0,0.95,The article presents a variety of cultural events without expressing clear political leanings. The tone is neutral and informative.,ok,1,0.0
rts,gemma2:latest,rts_29147656,0.0,0.0,0.0,0.0,0.7,The article focuses on factual reporting of the Swiss government's response to a fire tragedy. No clear political leanings are expressed.,ok,1,0.0
rts,gemma2:latest,rts_29147331,0.0,0.0,0.0,0.0,0.8,The article reports on Swiss athletes' performance in various Winter Olympics events. No clear political leanings are present.,ok,1,0.0
rts,gemma2:latest,rts_29123091,0.0,0.0,0.0,0.0,0.95,The article describes a contest with no clear political leanings. The focus is on the prizes and rules of participation.,ok,1,0.0
rts,gemma2:latest,rts_29154335,0.0,0.0,0.0,0.0,0.95,The article reports on a factual event with no clear political leanings. No opinions or partisan viewpoints are expressed.,ok,1,0.0
rts,gemma2:latest,rts_29148270,0.0,-0.1,0.0,0.0,0.4,The article presents both sides of the argument regarding elections in Ukraine. There is a slight negative framing towards the US pressure for elections.,ok,1,-0.025
rts,gemma2:latest,rts_29134266,,,,,,,fallback,1,
rts,gemma2:latest,rts_29147062,0.2,0.4,0.1,-0.3,0.6,"The article focuses on a trade dispute between the US and Switzerland, framing it from a perspective that highlights Trump's actions and statements. While not overtly biased against Swiss officials, the tone suggests a more favorable view of Trump's positions.",ok,1,0.10000000000000002
rts,gemma2:latest,rts_29139994,0.0,0.0,0.0,0.0,0.95,The article presents factual information about a calendar phenomenon without expressing political opinions or taking sides.,ok,1,0.0
rts,gemma2:latest,rts_29152429,,,,,,,fallback,1,
rts,gemma2:latest,rts_29147304,0.0,0.0,0.0,0.0,0.95,The article focuses on the performance of Swiss skiers in the Olympics. There is no discernible political slant.,ok,1,0.0
rts,gemma2:latest,rts_29148433,0.0,0.0,0.0,0.0,0.95,The article is a neutral obituary focusing on the life and career of James Van Der Beek. There are no overt political leanings or biases.,ok,1,0.0
rts,gemma2:latest,rts_29148256,0.0,-0.2,-0.3,-0.5,0.6,"The article focuses on a specific case of alleged exploitation, framing it as a problem with Swiss labor laws. Expert quotes lean left.",ok,1,-0.25
rts,gemma2:latest,rts_29138340,,,,,,,fallback,1,
rts,gemma2:latest,rts_29153734,,,,,,,fallback,1,
rts,gemma2:latest,rts_29143391,-0.6,-0.8,-0.7,-0.5,0.7,The article focuses on criticisms of Israeli scientific collaboration and quotes a professor critical of the government's policies. The tone is largely negative towards Israel.,ok,1,-0.6499999999999999
rts,gemma2:latest,rts_29144921,,,,,,,fallback,1,
rts,gemma2:latest,rts_29147162,0.0,-0.2,0.1,-0.3,0.6,"The article presents a factual account of the EU's new textile waste ban. While framing leans slightly left due to emphasis on environmental concerns, treatment of both sides is relatively balanced.",ok,1,-0.1
rts,gemma2:latest,rts_29134931,,,,,,,recovered,1,
rts,gemma2:latest,rts_29150974,0.0,0.0,0.0,0.0,0.8,The article focuses on a statement from lawyers regarding the need for a fair trial and respect for legal processes. It lacks overt political leaning.,ok,1,0.0
rts,gemma2:latest,rts_29142442,0.0,0.0,0.0,0.0,0.95,The article is a neutral report on the opening ceremony of the Milan Cortina 2026 Winter Olympics.,ok,1,0.0
rts,phi3:mini,rts_29147820,-0.1,-0.3,-0.2,0.0,0.95,The article maintains a slight left-leaning bias as it discusses social welfare and inclusivity for young adults with disabilities but avoids overt political rhetoric or favoritism towards one side.,ok,1,-0.15000000000000002
rts,phi3:mini,rts_29134900,,,,,,,fallback,1,
rts,phi3:mini,rts_29144178,-0.2,-0.1,-0.3,0.0,0.95,"The article leans slightly to the left with a focus on animal welfare and agricultural practices; however, it maintains an overall neutral tone without clear bias towards any political ideology or party.",ok,1,-0.15000000000000002
rts,phi3:mini,rts_29142365,-0.8,-1.0,-0.75,0.0,0.9,The article has a clear negative tone towards Bitcoin and the tech industry with left-leaning bias in its language use; it frames cryptocurrency as risky and volatile due to economic uncertainty.,ok,1,-0.6375
rts,phi3:mini,rts_29152239,,,,,,,fallback,1,
rts,phi3:mini,rts_29153846,,,,,,,fallback,1,
rts,phi3:mini,rts_29147828,-1.0,-1.0,-1.0,-1.0,0.95,The article strongly leans left with a high confidence level; it portrays the harsh realities faced by Ukrainians and Poles during wartime with significant bias towards their suffering.,ok,1,-1.0
rts,phi3:mini,rts_29115321,-1.0,-1.0,-1.0,0.0,0.95,,ok,1,-0.75
rts,phi3:mini,rts_29151828,-1.0,-0.7,-0.5,-1.0,0.8,The article appears to lean left with a focus on democratic protests and opposition in Iran against the Islamic Republic government.,ok,1,-0.8
rts,phi3:mini,rts_28980688,,,,,,,fallback,1,
rts,phi3:mini,rts_29150791,0.0,-0.5,0.0,0.0,1.0,The article appears to be politically neutral with no apparent bias towards left or right perspectives.,ok,1,-0.125
rts,phi3:mini,rts_29147656,-0.2,-0.3,-0.4,0.0,0.95,The article presents a balanced view of the Swiss Confederation's response to an unspecified disaster in Crans-Montana with no clear political bias or framing towards left or right perspectives.,ok,1,-0.225
rts,phi3:mini,rts_29147331,-0.1,-0.2,-0.3,0.0,0.95,The article seems to lean slightly towards the right due to its focus on individual achievements and lack of emphasis on collective or social aspects within Swiss sports culture.,ok,1,-0.15000000000000002
rts,phi3:mini,rts_29123091,0.0,-1.0,-1.0,0.0,0.95,The article seems to lean left due to the focus on inclusivity and equal opportunity for participants in a ski competition with prize money provided by sponsors that are not explicitly mentioned as right-leaning entities.,ok,1,-0.5
rts,phi3:mini,rts_29154335,,,,,,,fallback,1,
rts,phi3:mini,rts_29148270,-1.0,-0.5,-1.0,0.0,0.95,The article leans left due to its critical tone towards the imposition of a law martiale and Russia's actions in Ukraine but remains fairly neutral overall.,ok,1,-0.625
rts,phi3:mini,rts_29134266,,,,,,,fallback,1,
rts,phi3:mini,rts_29147062,-0.2,-0.3,-0.15,0.0,0.9,The article appears to lean slightly left due to its critical tone towards the Swiss handling of trade negotiations and Trump's policies but remains fairly neutral overall.,ok,1,-0.1625
rts,phi3:mini,rts_29139994,-0.25,0.0,-0.15,0.0,0.95,The article provides factual information about the February perfect month without promoting or favoring a political ideology.,ok,1,-0.1
rts,phi3:mini,rts_29152429,,,,,,,fallback,1,
rts,phi3:mini,rts_29147304,-1.0,-1.0,0.0,0.0,0.95,The article presents a neutral tone and treatment of all participants without clear bias towards left or right ideologies.,ok,1,-0.5
rts,phi3:mini,rts_29148433,0.0,-1.0,0.0,0.0,1.0,The article is neutral in its subject matter and does not lean politically left or right; it focuses on the life of James Van Der Beek with a touching tone.,ok,1,-0.25
rts,phi3:mini,rts_29148256,-0.5,-1.0,-0.7,0.0,0.9,"The article presents a negative portrayal of the employer's actions and systemic issues in Switzerland regarding work permits for domestic workers from abroad without providing their perspective or defense, indicating left-leaning bias.",ok,1,-0.55
rts,phi3:mini,rts_29138340,-0.2,-0.1,-0.3,0.0,0.95,"The article appears to have a slightly left-leaning bias due to the focus on environmental concerns and criticism of right-wing policies by Simone de Montmollin; however, it maintains political neutrality in its language.",ok,1,-0.15000000000000002
rts,phi3:mini,rts_29153734,,,,,,,fallback,1,
rts,phi3:mini,rts_29143391,-0.75,-1.0,-0.85,-0.9,0.95,The article leans left with a strong bias against right-leaning Israeli politics and policies linked to science funded by Israel.,ok,1,-0.875
rts,phi3:mini,rts_29144921,,,,,,,fallback,1,
rts,phi3:mini,rts_29147162,-0.1,-0.2,-0.3,0.0,0.95,The article presents a left-leaning bias by emphasizing the environmental impacts of textile waste and consumer concerns about fast fashion while criticizing potential negative effects on charities if companies pass off unsold items to them.,ok,1,-0.15000000000000002
rts,phi3:mini,rts_29134931,-0.1,-0.2,-0.3,0.0,0.85,The article appears to lean slightly right due to its critical tone towards the lack of proper safety measures and government response but remains fairly neutral overall.,ok,1,-0.15000000000000002
rts,phi3:mini,rts_29150974,-0.1,-0.2,0.0,0.0,0.95,The article presents a balanced view of the situation with some left-leaning undertones due to its focus on justice and fairness but does not display strong political bias.,ok,1,-0.07500000000000001
rts,phi3:mini,rts_29142442,0.0,-0.1,0.0,0.0,0.95,The article maintains a neutral tone and provides balanced coverage of the Olympic opening ceremony's various elements without evident bias towards left or right perspectives.,ok,1,-0.025
rts,qwen2.5:3b-instruct,rts_29147820,-0.3,-0.5,-0.6,0.0,1.0,"The article focuses on social welfare reforms, with a slightly left-leaning subject and framing bias towards supporting young adults. Treatment bias leans more to the right as it suggests potential financial stability measures.",ok,1,-0.35
rts,qwen2.5:3b-instruct,rts_29134900,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses heavily on the negative conditions and suffering in Gaza, avoiding any positive aspects or perspectives from local sources.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29144178,-0.4,-0.6,-0.5,0.0,1.0,"The article focuses on recent incidents of animal cruelty and the response from authorities, highlighting left-leaning themes such as negligence and inadequate oversight.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29142365,-0.3,-0.7,-0.5,0.0,1.0,"The article focuses on the Bitcoin market and its relation to monetary policy, showing a left-leaning perspective.",ok,1,-0.375
rts,qwen2.5:3b-instruct,rts_29152239,-1.0,-1.0,-1.0,0.0,1.0,"The article consistently portrays the Israeli perspective, while Gaza and Hamas are presented as aggressors or victims of aggression.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29153846,-0.5,-0.75,-0.6,0.0,1.0,"The article focuses on issues related to poverty in Switzerland, with a negative framing and treatment bias towards the left.",ok,1,-0.4625
rts,qwen2.5:3b-instruct,rts_29147828,-1.0,-1.0,-1.0,0.0,0.95,"The article focuses on the European East's perspective of World War II, highlighting their ongoing threat and suffering in Ukraine.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29115321,-1.0,-1.0,-1.0,-1.0,1.0,"The article focuses heavily on European vulnerabilities and the growing influence of the United States, presenting a critical view that is decidedly left-leaning.",ok,1,-1.0
rts,qwen2.5:3b-instruct,rts_29151828,-1.0,-1.0,-1.0,-1.0,0.95,The article heavily favors the left by focusing on calls for regime change in Iran and praising an opposition figure's leadership of a pro-democracy movement.,ok,1,-1.0
rts,qwen2.5:3b-instruct,rts_28980688,0.0,-0.25,-0.25,0.0,1.0,"The article covers a range of topics including economic partnerships, business opportunities in Iraq, and the political climate affecting these efforts.",ok,1,-0.125
rts,qwen2.5:3b-instruct,rts_29150791,-0.4,-0.5,-0.5,0.0,0.9,"The article discusses a variety of events and performances with no clear political bias, but the framing leans slightly towards progressive themes such as mindfulness and cultural exchange.",ok,1,-0.35
rts,qwen2.5:3b-instruct,rts_29147656,-0.3,-0.6,-0.7,0.0,0.9,"The article discusses the inadequacies of current compensation systems and proposes measures to improve support for victims, leaning slightly left in its recommendations.",ok,1,-0.39999999999999997
rts,qwen2.5:3b-instruct,rts_29147331,-0.4,-0.6,-0.7,0.0,1.0,The article focuses on achievements of Swiss athletes in different disciplines and does not present any clear bias towards left or right.,ok,1,-0.425
rts,qwen2.5:3b-instruct,rts_29123091,0.0,0.0,0.0,0.0,1.0,"The article is purely informational and does not contain any bias in subject, framing, treatment, or guests.",ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29154335,0.0,0.0,0.0,0.0,1.0,The article is purely factual and does not exhibit any bias towards left or right.,ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29148270,-1.0,-1.0,-1.0,0.0,0.95,"The article consistently portrays the Ukrainian government's stance on elections during wartime, favoring a left-leaning perspective.",ok,1,-0.75
rts,qwen2.5:3b-instruct,rts_29134266,-1.0,-1.0,-1.0,-1.0,1.0,"The article heavily criticizes the relationship between the United States and Europe, presenting it as a one-sided dependency where American military might is seen as indispensable for European defense.",ok,1,-1.0
rts,qwen2.5:3b-instruct,rts_29147062,-0.4,-0.6,-0.5,-0.3,1.0,"The article predominantly discusses Trump's views on Switzerland and its economic relationship with the US, showing a clear right-leaning perspective.",ok,1,-0.45
rts,qwen2.5:3b-instruct,rts_29139994,0.0,0.0,0.0,0.0,1.0,The article discusses a mathematical property of the calendar without taking any political stance.,ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29152429,-0.5,-0.75,-0.75,0.0,1.0,"The article heavily focuses on the violent confrontation between far-left and far-right groups, presenting a biased perspective that leans to the right.",ok,1,-0.5
rts,qwen2.5:3b-instruct,rts_29147304,-0.5,-0.75,-0.5,0.0,1.0,"The article focuses on a Swiss skier's victory in the super-G event, highlighting his historical achievement and placing emphasis on his success without giving significant attention to other competitors or events.",ok,1,-0.4375
rts,qwen2.5:3b-instruct,rts_29148433,0.0,0.0,0.0,0.0,1.0,The article discusses the life and career of a television actor without taking any political stance or mentioning any political figures.,ok,1,0.0
rts,qwen2.5:3b-instruct,rts_29148256,-0.5,-0.75,-0.625,0.0,1.0,"The article focuses on a case of labor exploitation and its legal implications, leaning left with strong criticism towards the system's failures in protecting workers.",ok,1,-0.46875
rts,qwen2.5:3b-instruct,rts_29138340,-0.5,-0.75,-0.625,0.0,1.0,"The article heavily favors the left, with a strong negative framing and treatment of right-leaning viewpoints.",ok,1,-0.46875
rts,qwen2.5:3b-instruct,rts_29153734,-0.25,-0.75,-0.75,0.0,1.0,"The article focuses on regulatory response to a food contamination issue, with negative framing of corporate reactions and treatment bias towards corporations.",ok,1,-0.4375
rts,qwen2.5:3b-instruct,rts_29143391,,,,,,,fallback,1,
rts,qwen2.5:3b-instruct,rts_29144921,-0.2,-0.4,-0.3,0.0,1.0,"The article discusses a historical event without taking sides, focusing on the impact and lessons learned from the avalanche disaster of 1951 in Switzerland.",ok,1,-0.22500000000000003
