model,article_id,subject_bias,framing_bias,treatment_bias,guests_bias,confidence,comment,status,run,overall_bias
llama3.2:latest,29147656,0.0,-1.2,-0.5,0.0,0.8,"L'article présente un ton critique envers le système actuel, suggérant que les responsables ne sont pas suffisamment responsables et que les victimes sont souvent ignorées. Le langage utilisé est souvent déstabilisateur et critique pour la Confédération.",ok,2,-0.425
llama3.2:latest,29144921,0.0,-0.2,0.3,0.0,0.8,"L'article présente une analyse objective des causes et des conséquences de l'hiver avalancheux de 1951 en Suisse, avec des citations d'experts et des données précises. Le ton est réfléchi et scientifique, sans tendance politique évidente.",ok,2,0.024999999999999994
gemma2:latest,29147304,0.0,0.0,0.0,0.0,0.95,The article reports on skiing events at the Olympics with a neutral tone and focus on Swiss athletes' performance.,ok,2,0.0
gemma2:latest,29147162,0.0,-0.2,0.1,-0.3,0.4,"The article focuses on an EU regulation regarding textile waste. While framing leans slightly left due to emphasis on environmental concerns, treatment of both sides is relatively neutral.",ok,2,-0.1
gemma2:latest,29134931,0.0,-0.1,0.0,0.0,0.5,The article focuses on a natural disaster and the political response to it. There is some criticism of government inaction but not overt partisan leaning.,ok,2,-0.025
gemma2:latest,29147820,0.0,0.0,0.0,0.0,0.7,The article presents a factual report on Swiss disability insurance reform without overt political leaning. The focus is on economic and social impacts.,ok,2,0.0
gemma2:latest,29142365,0.0,-0.1,0.0,0.0,0.4,"The article focuses on a factual economic event (bitcoin price drop). There's a slight negative framing due to the focus on risk and fear, but overall it remains neutral.",ok,2,-0.025
gemma2:latest,29151828,,,,,,,recovered,2,
gemma2:latest,29147062,,,,,,,recovered,2,
gemma2:latest,29139994,0.0,0.0,0.0,0.0,0.95,The article presents factual information about a calendar phenomenon with no observable political slant.,ok,2,0.0
gemma2:latest,29150791,,,,,,,fallback,2,
gemma2:latest,29144178,,,,,,,recovered,2,
gemma2:latest,29148270,-0.1,0.2,0.0,0.0,0.6,"The article primarily focuses on logistical challenges of elections in Ukraine, presenting both sides' viewpoints. There is a slight right-leaning framing due to the emphasis on US pressure and potential security guarantees.",ok,2,0.025
gemma2:latest,29148433,0.0,0.0,0.0,0.0,0.9,This is a straightforward obituary with no discernible political leanings. The tone is respectful and focuses on the deceased's personal life.,ok,2,0.0
gemma2:latest,29134266,-0.6,-0.8,-0.7,-0.4,0.8,"The article frames the US-Europe relationship as one of tension and distrust, highlighting European skepticism towards US leadership and defense commitments. The expert quoted leans left in their analysis.",ok,2,-0.6249999999999999
gemma2:latest,29150974,,,,,,,fallback,2,
gemma2:latest,29148256,0.0,-0.2,-0.3,-0.5,0.6,The article focuses on a case of alleged worker exploitation with a critical tone towards the system that allowed it. The expert quoted expresses a clear left-leaning perspective.,ok,2,-0.25
gemma2:latest,28980688,0.0,0.1,0.0,0.0,0.6,The article presents a generally neutral overview of Swiss business interests in Iraq. There's slight right-leaning framing in emphasizing the positive aspects of Swiss expertise and stability.,ok,2,0.025
gemma2:latest,29123091,0.0,0.0,0.0,0.0,0.95,Article describes a promotional contest for the Winter Olympics. No discernible political leanings or bias.,ok,2,0.0
gemma2:latest,29142442,0.0,0.0,0.0,0.0,0.95,The article is a factual report on the opening ceremony of the 2026 Winter Olympics in Milan Cortina. It does not display any overt political leanings.,ok,2,0.0
gemma2:latest,29138340,0.0,-0.2,0.5,-0.3,0.6,"The article presents arguments from both sides of the climate fund initiative. However, it leans slightly towards the opposing viewpoint by giving more space and attention to the concerns raised by Simone de Montmollin.",ok,2,0.0
gemma2:latest,29147331,0.0,0.0,0.0,0.0,0.8,The article reports on Swiss athletes' performance in various winter sports events. There is no overt political slant in the reporting.,ok,2,0.0
gemma2:latest,29115321,,,,,,,fallback,2,
gemma2:latest,29147656,0.0,0.0,0.0,0.0,0.6,The article focuses on the Swiss government's response to a fire and its impact on victims. The language is neutral and objective.,ok,2,0.0
gemma2:latest,29144921,0.0,0.0,0.0,0.0,0.8,Neutral article reporting on a historical event with factual information and expert opinions. No discernible political leanings.,ok,2,0.0
phi3:mini,29147304,,,,,,,fallback,2,
phi3:mini,29147162,-0.1,-0.2,-0.3,-0.4,0.95,The article has a slight left-leaning bias with negative framing towards regulations and rightward preference in the fast fashion industry's current practices.,ok,2,-0.25
phi3:mini,29134931,-1.0,-1.0,-10.0,0.0,0.95,The article presents a left-leaning bias through its focus on systemic failures and the government's response to natural disasters in Southern Italy which align with typical concerns of Italian political parties from the left spectrum.,ok,2,-3.0
phi3:mini,29147820,,,,,,,fallback,2,
phi3:mini,29142365,,,,,,The article leans left with a negative bias towards bitcoin and its relationship to the economy.,recovered,2,
phi3:mini,29151828,-0.5,-1.0,-0.7,-1.0,0.9,"The article leans towards left-leaning by consistently portraying the protestors' demands for a monarchist and potentially more traditional system as positive outcomes against perceived oppression within an Islamic Republic framework. Guests like Reza Pahlavi are framed favorably, which aligns with conservative perspectives.",ok,2,-0.8
phi3:mini,29147062,-0.2,-0.7,-0.5,0.0,0.85,The article leans slightly left due to subject and treatment bias scores but maintains a neutral tone in its framing.,ok,2,-0.35
phi3:mini,29139994,,,,,,,fallback,2,
phi3:mini,29150791,,,,,,,fallback,2,
phi3:mini,29144178,-0.1,-0.2,0.0,0.0,0.95,"The article exhibits a slight left-leaning bias in its selection of the subject and framing; however, it maintains neutrality towards treatment within quotes from all sides involved.",ok,2,-0.07500000000000001
phi3:mini,29148270,-1.0,-0.5,-0.2,0.0,0.9,The article leans left due to its focus on the Ukrainian perspective and criticism of Western intervention strategies; framing bias is moderate as it includes some neutral points but overall tends towards a pro-Ukrainian stance.,ok,2,-0.425
phi3:mini,29148433,-1.0,0.0,0.5,0.0,0.85,"The subject appears to have a negative connotation towards cancer and praises Van Der Beek's fight against it, suggesting left-leaning bias with moderate confidence.",ok,2,-0.125
phi3:mini,29134266,-1.0,-0.9,-0.8,0.0,0.95,The article heavily leans towards a left-wing perspective with its critique of US policies and skepticism about American military support for Europe.,ok,2,-0.675
phi3:mini,29150974,,,,,,,fallback,2,
phi3:mini,29148256,,,,,,[],recovered,2,
phi3:mini,28980688,-0.1,0.0,0.0,0.0,0.85,The article presents factual information about Swiss business in Iraq without strong political bias and quotes from both sides of the industry spectrum.,ok,2,-0.025
phi3:mini,29123091,,,,,0.85,,recovered,2,
phi3:mini,29142442,0.0,0.0,-1.0,-1.0,0.95,"The article focuses on positive aspects of the event and pays homage to national symbols; however, it subtly emphasizes a left-leaning perspective through representation choices.",ok,2,-0.5
phi3:mini,29138340,-0.3,-0.6,-0.7,0.0,0.95,The article seems to present a left-leaning perspective on the initiative against climate change funding in Switzerland by favoring current efforts and highlighting potential drawbacks of increased spending through taxes or endorsement funds. It does not provide equal consideration for both sides.,ok,2,-0.39999999999999997
phi3:mini,29147331,,,,,0.95,,recovered,2,
phi3:mini,29115321,,,,,,,fallback,2,
phi3:mini,29147656,-0.2,-0.7,-0.3,-0.5,0.9,The article leans left with a negative framing towards the inadequacies of current systems and right-leaning bias evident through its language favoring victims' rights over insurance corporations or government bodies.,ok,2,-0.425
phi3:mini,29144921,-0.0,-0.25,-0.1,0.0,0.85,"['The article maintains a neutral tone regarding the subject but leans slightly left in framing bias due to its focus on disaster and subsequent societal impact.', 'While discussing guests or quotes is not applicable as there are no political figures quoted.']",ok,2,-0.0875
qwen2.5:3b-instruct,29147304,-0.2,-0.4,-0.6,0.0,1.0,"The article focuses on a Swiss athlete's success in an Olympic event, with no significant bias towards either political perspective.",ok,2,-0.30000000000000004
qwen2.5:3b-instruct,29147162,-0.2,-0.5,-0.6,0.0,1.0,"The article focuses on environmental and ethical concerns with the fashion industry, presenting arguments from both sides but leaning towards a more regulated approach.",ok,2,-0.32499999999999996
qwen2.5:3b-instruct,29134931,-0.25,-0.45,-0.6,0.0,0.8,"The article focuses on a natural disaster and its consequences, while also addressing the lack of preventative measures and compensation for victims in Italy.",ok,2,-0.32499999999999996
qwen2.5:3b-instruct,29147820,-0.5,-0.3,-0.4,0.0,0.8,"The article discusses measures to support young adults and stabilize AI finance, with a focus on reducing reliance on additional funding.",ok,2,-0.30000000000000004
qwen2.5:3b-instruct,29142365,-0.3,-0.7,-0.5,0.0,0.85,"The article predominantly focuses on the negative impacts of Bitcoin's recent price drop, highlighting concerns about economic uncertainty and market instability.",ok,2,-0.375
qwen2.5:3b-instruct,29151828,-1.0,-1.0,-1.0,-1.0,0.95,"The article heavily favors an Iranian monarchist perspective and criticizes the current Islamic Republic regime, reinforcing a left-leaning stance.",ok,2,-1.0
qwen2.5:3b-instruct,29147062,-0.4,-0.6,-0.7,-0.5,0.8,"The article leans left by criticizing the U.S.-Swiss relationship and highlighting Trump's policies, while presenting no strong right-leaning perspectives.",ok,2,-0.55
qwen2.5:3b-instruct,29139994,0.0,0.0,0.0,0.0,1.0,The article discusses a mathematical phenomenon related to calendar systems and does not contain any overtly political or biased language.,ok,2,0.0
qwen2.5:3b-instruct,29150791,-0.4,-0.5,-0.5,0.0,0.8,"The article focuses more on cultural and artistic events, which generally lean towards the center of political spectrum, but still contains some left-leaning content.",ok,2,-0.35
qwen2.5:3b-instruct,29144178,-0.5,-0.75,-0.625,0.0,0.85,"The article focuses on recent incidents of animal abuse and the response from authorities, leaning towards a left-leaning narrative that highlights potential failures in oversight and protection.",ok,2,-0.46875
qwen2.5:3b-instruct,29148270,-0.4,-0.6,-0.7,0.0,1.0,The article heavily criticizes the administration's stance on elections and supports the Ukrainian government's position against premature voting during a war.,ok,2,-0.425
qwen2.5:3b-instruct,29148433,0.0,0.0,0.0,0.0,0.9,"The article does not contain any political or biased language and focuses on personal information about James David Van Der Beek, making it neutral in terms of subject, framing, treatment, and guests bias.",ok,2,0.0
qwen2.5:3b-instruct,29134266,-0.7,-0.8,-0.9,0.0,1.0,The article predominantly discusses the declining trust in American allies by European nations and suggests alternative means of defense and democracy.,ok,2,-0.6
qwen2.5:3b-instruct,29150974,-1.0,-1.0,-1.0,0.0,1.0,"The article focuses on condemnation of attacks and threats against defense lawyers, emphasizing institutional integrity and the duty to uphold justice. It shows a strong left-leaning stance.",ok,2,-0.75
qwen2.5:3b-instruct,29148256,-0.5,-0.75,-0.625,0.0,1.0,"The article highlights serious labor exploitation issues and criticizes the legal system's shortcomings, leaning left on these topics.",ok,2,-0.46875
qwen2.5:3b-instruct,28980688,-0.1,-0.4,-0.2,-0.5,0.9,"The article discusses economic relations and business opportunities between Switzerland and Iraq, with a predominantly neutral tone towards both sides.",ok,2,-0.3
qwen2.5:3b-instruct,29123091,0.0,0.0,0.0,0.0,1.0,"The article is purely informational and does not exhibit any bias in subject selection, framing, treatment of sides, or quoted voices.",ok,2,0.0
qwen2.5:3b-instruct,29142442,0.0,0.0,0.0,0.0,1.0,"The article provides a neutral overview of the Olympic opening ceremony in Milan and Cortina d'Ampezzo, highlighting various aspects without showing any bias towards left or right.",ok,2,0.0
qwen2.5:3b-instruct,29138340,-0.75,-0.75,-1.0,0.0,0.9,"The article consistently portrays the initiative in a negative light, highlighting its potential drawbacks and criticizing the Swiss political system's ability to address climate issues.",ok,2,-0.625
qwen2.5:3b-instruct,29147331,-0.25,-0.12,-0.25,0.0,0.87,"The article focuses on various winter sports events and results with a slightly more neutral tone, though it leans slightly towards Olympians and athletes.",ok,2,-0.155
qwen2.5:3b-instruct,29115321,-0.8,-0.7,-0.5,-0.3,1.0,"The article focuses on the decline of US influence and the perceived threats to European sovereignty, presenting a predominantly left-leaning perspective.",ok,2,-0.575
qwen2.5:3b-instruct,29147656,-0.3,-0.6,-0.7,0.0,1.0,"The article discusses the need for support systems and fair treatment of victims after an incident, leaning slightly towards a left-leaning perspective on social justice issues.",ok,2,-0.39999999999999997
qwen2.5:3b-instruct,29144921,0.0,-0.2,-0.3,0.0,0.8,The article discusses historical events and their impact on modern-day avalanche prevention efforts without taking a clear political stance.,ok,2,-0.125
gemma3:4b,29147304,0.0,0.2,0.7,0.3,0.8,"The article focuses on the performance of Swiss skiers at the Olympics, highlighting successes and disappointments. It primarily celebrates the achievements of Franjo von Allmen, presenting him as a significant and historic figure in alpine skiing.",ok,2,0.3
gemma3:4b,29147162,0.2,0.6,0.4,-0.3,0.8,"The article presents a largely supportive view of the EU's initiative to address textile waste, framing it as a response to consumer concerns and a necessary step towards sustainability. However, a critical voice from a non-profit collective expresses concern about the potential burden on charities and questions the effectiveness of self-regulation.",ok,2,0.22500000000000003
gemma3:4b,29134931,0.2,0.3,0.1,0.0,0.8,"The article focuses on a natural disaster and its consequences, presenting a factual account without overt political commentary. The inclusion of the Prime Minister's visit and discussion of compensation highlights potential governmental failings, leaning slightly towards concern for affected citizens.",ok,2,0.15
gemma3:4b,29147820,0.0,0.1,0.2,0.0,0.8,"The article discusses a Swiss reform of disability benefits, focusing on supporting young adults and stabilizing the AI's finances. It highlights concerns about rising disability claims among young people, suggesting a proactive approach to integration and financial stability.",ok,2,0.07500000000000001
gemma3:4b,29142365,0.0,-0.3,-0.2,0.0,0.8,"The article discusses the decline of Bitcoin's price due to market dynamics and investor behavior. It attributes the downturn to factors like Fed policy and liquidation events, presenting a cautious perspective without explicitly advocating for a particular political stance.",ok,2,-0.125
gemma3:4b,29151828,0.6,0.7,0.8,0.3,0.85,"The article primarily focuses on calls for regime change in Iran, featuring prominent opposition figures and Donald Trump's rhetoric. It leans towards a critical perspective on the Iranian government and supports the desire for a democratic transition, aligning with a left-leaning framing of the situation.",ok,2,0.5999999999999999
gemma3:4b,29147062,0.6,0.7,0.8,0.3,0.85,"The article primarily frames Donald Trump's actions and statements regarding the US-Switzerland relationship, presenting him positively through his claims about economic benefits and investments. It highlights Trump's perspective and the resulting agreements, leaning towards a favorable assessment of his policies.",ok,2,0.5999999999999999
gemma3:4b,29139994,0.0,0.0,0.0,0.0,0.9,This article discusses calendar conventions and the occurrence of 'perfect Februarys'. It presents factual information about calendar systems and does not take a political stance.,ok,2,0.0
gemma3:4b,29150791,,,,,,,ok,2,
gemma3:4b,29144178,0.2,0.3,0.1,0.3,0.7,"The article presents a factual account of animal neglect, focusing on the consequences and responses. The inclusion of an UDC politician adds a layer of commentary, suggesting concern and questioning of existing oversight, leaning slightly right. Overall, the piece maintains a neutral stance while highlighting the systemic issues and preventative measures.",ok,2,0.22499999999999998
gemma3:4b,29148270,0.1,0.2,0.1,0.6,0.8,"The article presents a balanced view, primarily focusing on Ukrainian perspectives and acknowledging complexities surrounding elections in a war zone. It highlights Zelensky's position and public support while referencing concerns about potential Western pressure.",ok,2,0.25
gemma3:4b,29148433,0.0,0.0,0.0,0.0,0.95,This article is a simple obituary. It does not present a political viewpoint or favor either side.,ok,2,0.0
gemma3:4b,29134266,0.3,0.6,0.7,0.0,0.8,"The article primarily critiques the US alliance with Europe, highlighting European skepticism and advocating for greater autonomy. It frames the US as intentionally seeking to undermine the EU, reflecting a critical perspective.",ok,2,0.39999999999999997
gemma3:4b,29150974,,,,,,,ok,2,
gemma3:4b,29148256,0.2,0.3,0.4,0.3,0.8,"The article focuses on a case of alleged exploitation, presenting a sympathetic view of the worker's situation. The inclusion of a legal expert's opinion highlights concerns about systemic issues and insufficient protections.",ok,2,0.3
gemma3:4b,28980688,0.2,0.3,0.4,0.3,0.8,"The article focuses on Swiss-Iraqi economic relations, highlighting investment opportunities and the positive image of Switzerland. It acknowledges risks but largely presents a favorable view of Swiss engagement.",ok,2,0.3
gemma3:4b,29123091,0.0,0.0,0.0,0.0,0.8,This article is a straightforward announcement of a series of contests and prizes related to sporting events and Swiss locations. It doesn't exhibit any clear political leaning or bias in its framing or treatment of the participants.,ok,2,0.0
gemma3:4b,29142442,0.0,0.1,0.2,0.3,0.8,"The article provides a straightforward report on the opening ceremony, focusing on the events and participants. It includes mentions of key figures like Giorgio Armani and political leaders, indicating a relatively neutral but slightly positive framing towards the event and Italian leadership.",ok,2,0.15000000000000002
gemma3:4b,29138340,0.3,0.7,-0.6,-0.2,0.8,"The article predominantly frames the issue as a debate against climate protection, leaning towards skepticism regarding the initiative. It critiques the initiative's funding mechanism and potential for debt, while highlighting existing legal frameworks and a cautious approach to spending.",ok,2,0.05
gemma3:4b,29147331,0.0,0.0,0.0,0.0,0.8,"The article provides a factual summary of Swiss winter sports performances at the 2026 Olympics, focusing on skiing, snowboarding, and biathlon. It highlights successes and failures of Swiss athletes and compares them to international competitors.",ok,2,0.0
gemma3:4b,29115321,-0.6,0.7,0.8,0.5,0.8,"The article heavily frames the US actions as destabilizing and hostile to Europe, emphasizing threats from Trump and Russia. It predominantly treats the US perspective as negative, highlighting their attempts to dismantle the EU and undermine democratic institutions.",ok,2,0.35
gemma3:4b,29147656,0.1,0.2,0.3,0.0,0.8,"The article discusses government and cantonal responses to a tragic fire, focusing on financial aid and legal support for victims. It presents a neutral overview of the situation and proposed solutions.",ok,2,0.15000000000000002
gemma3:4b,29144921,0.1,0.1,0.1,0.0,0.7,"The article focuses on a natural disaster and its consequences, presenting a factual account without overt political commentary. The emphasis on investment and research suggests a pragmatic approach to disaster mitigation.",ok,2,0.07500000000000001
llama3.2:latest,29147304,-0.0,0.0,0.0,0.0,1.0,L'article présente un ton neutre et ne contient aucun langage partiais sur le sujet des ski alpinistes ou leurs performances. Les commentaires de Franjo von Allmen sont cités mais sans évaluation de leur contenu politique.,ok,3,0.0
llama3.2:latest,29147162,,,,,,,recovered,3,
llama3.2:latest,29134931,0.0,-1.0,0.5,-1.0,0.8,"L'article présente un ton critique envers le gouvernement italien pour son handling du glissement de terrain à Niscemi, ce qui donne une orientation légèrement gauche. La couverture met également en avant les conséquences sociales et politiques des dégâts causés par la nature, indiquant une préférence pour l'approche sociale et progressive.",ok,3,-0.375
llama3.2:latest,29147820,,,,,,,recovered,3,
llama3.2:latest,29142365,0.0,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et ne fait aucun référence à des partis politiques spécifiques, ce qui suggère une neutralité sur le sujet du bitcoin. L'analyse économique est également clairement décrite sans parti pris.",ok,3,0.0
llama3.2:latest,29151828,-0.5,-1.2,-0.8,0.0,0.9,"L'article présente un ton généralement critique envers la République islamique et favorise les mouvements de résistance iraniens, mais sans aborder les dimensions politiques complexes du contexte. La framing est donc à gauche.",ok,3,-0.625
llama3.2:latest,29147062,0.0,-1.0,0.0,0.0,0.5,"L'article présente une vision néfastre de la Suisse et de son relations avec les Etats-Unis, en faisant des allégations sans preuves contre Karin Keller-Sutter et en soulignant l'influence économique des entreprises suisses sur le pays.

La mention de cadeaux coûteux apportés au président américain par les représentants suisses est également une manœuvre pour manipuler la perception du public.",ok,3,-0.25
llama3.2:latest,29139994,0.0,0.0,0.0,0.0,1.0,"L'article présente un ton neutre et ne porte aucune préférence politique, traitant de manière égale les deux calendriers.",ok,3,0.0
llama3.2:latest,29150791,-0.03,-0.05,0.02,0.01,0.85,"L'article présente une diversité de sujets et d'événements, sans prises de position clairement liées à la politique. Les titres et les descriptions des événements sont neutres et descriptive.",ok,3,-0.012499999999999999
llama3.2:latest,29144178,-0.5,0.2,0.1,-0.8,0.9,"L'article présente un ton neutre et objectif, mais avec une légère prédominance de points de vue conservateurs. Le langage utilisé par les interlocuteurs est souvent subjectif et peut être considéré comme biaisé.",ok,3,-0.25
llama3.2:latest,29148270,-1.0,0.0,0.0,0.0,0.8,"L'article présente une perspective généralement gauche sur le sujet, en soulignant les difficultés de l'organisation d'une élection dans un contexte de guerre et en citant des déclarations du président Zelensky qui sont souvent associées à la gauche. La neutralité est cependant respectée dans la rédaction, avec une absence de langage partiaux ou de ton hébergeant préjugés.",ok,3,-0.25
llama3.2:latest,29148433,,,,,,,recovered,3,
llama3.2:latest,29134266,,,,,,,recovered,3,
llama3.2:latest,29150974,0.0,-1.0,-0.5,0.0,0.9,"L'article présente une vision généralement favorable à la défense des avocats, avec des citations de bâtonniers qui soulignent l'importance de la dignité et de l'exemplarité dans les procédures judiciaires. Cependant, la phrase 'La justice ne doit pas être celle des médias...' peut être interprétée comme une critique légère du rôle des médias dans le processus judiciaire.",ok,3,-0.375
llama3.2:latest,29148256,-1.0,-0.5,0.5,-0.25,0.8,"L'article présente une vision critique de la situation des travailleurs migrés en Suisse, mettant en lumière les problèmes de subjectivation et de traitement injuste. Le juriste cité souligne l'importance d'une protection suffisante pour ces populations.",ok,3,-0.3125
llama3.2:latest,28980688,-0.1,0.2,0.4,0.6,0.8,"L'article présente un ton neutre, mais les citations de politiciens irakiens et suisses ont une légère orientation à droite en raison des expressions utilisées (par exemple ""l’Irak dispose chaque année d’environ 150 milliards de revenus pétroliers""). La dynamique économique entre l'Irak et la Suisse est présentée comme positive, ce qui suggère un angle favorable à la politique économique suisse.",ok,3,0.275
llama3.2:latest,29123091,-0.5,0.0,0.0,0.0,1.0,"L'article présente un concours de ski qui inclut des prix en nature et une grande variété de prix, sans inclure explicitement des allusions politiques ou idéologiques. Les conditions de participation sont claires et les règles sont larges pour garantir la neutralité du concours.",ok,3,-0.125
llama3.2:latest,29142442,-0.02,0.0,0.0,0.0,1.0,"La cérémonie d'ouverture des Jeux olympiques d'hiver à Milan a été marquée par une atmosphère de paix et d'harmonie, avec un message de paix et d'harmonie des cultures. La direction artistique a été confiée à Marco Ballich, déjà à l'œuvre lors des cérémonies de Turin 2006 et Rio 2016.",ok,3,-0.005
llama3.2:latest,29138340,-1.0,0.5,-1.0,-1.0,0.8,"L'article semble avoir une tendance légèrement de gauche, avec des citations de personnalités du Parti socialiste et des Vert-e-s. La rédaction seeme faire preuve d'un léger biais à la gauche en soulignant les critiques des opposantes mais pas autant celles des soutenants.",ok,3,-0.625
llama3.2:latest,29147331,0.0,0.0,0.0,0.0,1.0,"L&#39;article présente un ton neutre et ne témoigne aucune préférence politique dans son récit des épreuves de ski alpin, snowboard et biathlon.",ok,3,0.0
llama3.2:latest,29115321,0.0,-1.0,-1.0,-1.0,0.8,"L'article présente une vision critique des actions de Donald Trump et des Etats-Unis, soulignant la menace qu'elles représentent pour l'Europe et le système international. Le ton est souvent délibérément accusatoire contre les États-Unis, ce qui confère à l'article un ton nettement gauche.",ok,3,-0.75
llama3.2:latest,29147656,,,,,,,recovered,3,
llama3.2:latest,29144921,,,,,,,recovered,3,
gemma2:latest,29147304,0.0,0.0,0.0,0.0,0.95,The article focuses on a sporting event and presents factual information about the athletes' performance. There is no discernible political slant.,ok,3,0.0
gemma2:latest,29147162,0.0,-0.2,0.1,-0.3,0.6,"The article focuses on a policy issue with environmental concerns. While there is some critical voice regarding the potential negative consequences, the overall framing leans slightly left.",ok,3,-0.1
gemma2:latest,29134931,0.0,-0.1,0.0,0.0,0.4,"The article focuses on a natural disaster and its consequences. While there are mentions of political figures and debates, they do not significantly influence the overall bias.",ok,3,-0.025
gemma2:latest,29147820,0.0,0.0,0.0,0.0,0.7,The article presents factual information about Swiss social security reform with a neutral tone.,ok,3,0.0
gemma2:latest,29142365,0.0,-0.2,0.0,0.0,0.6,The article focuses on market data and expert opinions about Bitcoin's recent decline without explicitly endorsing any political stance.,ok,3,-0.05
gemma2:latest,29151828,,,,,,,fallback,3,
gemma2:latest,29147062,0.2,0.6,0.4,-0.1,0.7,"The article focuses on US-Swiss trade relations and presents Trump's perspective favorably. While it mentions Swiss officials, the framing leans towards Trump's claims.",ok,3,0.275
gemma2:latest,29139994,0.0,0.0,0.0,0.0,0.95,The article is purely factual and presents information about calendar configurations. There is no discernible political lean.,ok,3,0.0
gemma2:latest,29150791,0.0,0.0,0.0,0.0,0.95,The article presents a variety of cultural events with no discernible political slant. No opinions or viewpoints are expressed.,ok,3,0.0
gemma2:latest,29144178,,,,,,,recovered,3,
gemma2:latest,29148270,0.0,-0.2,0.1,0.0,0.6,"The article presents both Ukrainian and US perspectives on elections in Ukraine. While it mentions pressure from the Trump administration, it also highlights Zelensky's stance and public opinion.",ok,3,-0.025
gemma2:latest,29148433,0.0,0.0,0.0,0.0,0.95,"The article reports on the death of an actor, focusing on his personal qualities and family. There is no political content.",ok,3,0.0
gemma2:latest,29134266,,,,,,,recovered,3,
gemma2:latest,29150974,,,,,,,fallback,3,
gemma2:latest,29148256,0.0,-0.2,-0.3,-0.5,0.7,"The article focuses on a legal case involving an exploited worker, framing it as a social issue. The quoted expert leans left.",ok,3,-0.25
gemma2:latest,28980688,0.0,0.1,0.0,0.0,0.5,The article presents a neutral overview of Swiss businesses in Iraq. It highlights both the opportunities and challenges.,ok,3,0.025
gemma2:latest,29123091,0.0,0.0,0.0,0.0,0.95,The article describes a contest related to the Olympics. There is no clear political leaning present.,ok,3,0.0
gemma2:latest,29142442,0.0,0.0,0.0,0.0,0.8,The article provides a neutral account of the opening ceremony of the Milan Cortina 2026 Winter Olympics.,ok,3,0.0
gemma2:latest,29138340,0.2,-0.1,-0.3,0.2,0.6,"The article focuses on climate policy and presents both sides of the debate. However, it gives more weight to the arguments against the climate fund.",ok,3,6.938893903907228e-18
gemma2:latest,29147331,0.0,0.0,0.0,0.0,0.8,The article reports on Swiss athletes' performance in various winter sports events. There is no discernible political slant.,ok,3,0.0
gemma2:latest,29115321,,,,,,,fallback,3,
gemma2:latest,29147656,0.0,0.0,0.0,0.0,0.7,The article reports on a disaster and government response without clear political slant.,ok,3,0.0
gemma2:latest,29144921,0.0,0.0,0.0,0.0,0.8,The article reports on a historical event with no clear political leanings. Tone is factual and informative.,ok,3,0.0
phi3:mini,29147304,0.0,-0.1,0.0,0.2,0.95,The article maintains a mostly neutral tone with slight leanings towards the left through positive language for Swiss skiers' accomplishments.,ok,3,0.025
phi3:mini,29147162,,,,,,,recovered,3,
phi3:mini,29134931,,,,,,,fallback,3,
phi3:mini,29147820,,,,,,,recovered,3,
phi3:mini,29142365,,,,,0.85,,recovered,3,
phi3:mini,29151828,,,,,,,fallback,3,
phi3:mini,29147062,-0.5,-1.0,-1.0,-0.875,0.9,The article shows a clear left-leaning framing and bias towards the Swiss perspective with negative language used when discussing Trump's policies.,ok,3,-0.84375
phi3:mini,29139994,-0.25,-0.3,-0.15,0.0,0.9,The article uses mostly neutral language with slight left-leaning framing when discussing the calendar system.,ok,3,-0.17500000000000002
phi3:mini,29150791,,,,,,,fallback,3,
phi3:mini,29144178,,,,,,,fallback,3,
phi3:mini,29148270,-1.0,-1.5,-1.2,0.0,0.85,The article seems to lean slightly towards the left due to its focus on Ukrainian perspectives and criticism of external pressures for elections without a ceasefire.,ok,3,-0.925
phi3:mini,29148433,-1.0,-1.0,0.0,-1.0,0.95,The article uses respectful language and focuses on the individual's struggle without a direct political statement or leaning; thus it is slightly left-leaning due to emphasis on faith.,ok,3,-0.75
phi3:mini,29134266,-1.0,-0.8,-1.0,0.0,0.95,The article shows a clear left-leaning bias with negative framing towards US policies and reliance on the EU for defense capabilities. The treatment of subjects is unfavorable to both sides mentioned.,ok,3,-0.7
phi3:mini,29150974,-0.25,-0.3,0.1,0.0,0.85,The article is slightly left-leaning due to its criticism of the media's involvement in legal proceedings but maintains a neutral tone overall.,ok,3,-0.11250000000000002
phi3:mini,29148256,,-1.0,,,,Need more information to accurately assess biases and frame them in JSON format.,recovered,3,-1.0
phi3:mini,28980688,-0.1,-0.2,0.0,-0.3,0.85,The article portrays a cautious optimism towards Swiss business in Iraq with some negative undertones regarding regional instability and investment hesitancy.,ok,3,-0.15000000000000002
phi3:mini,29123091,,,,,0.7,The article appears to lean slightly towards the left with its promotion of a grassroots-style competition and community engagement but maintains a neutral framing overall.,recovered,3,
phi3:mini,29142442,,,,,0.98,The article is slightly left-leaning with a negative bias towards the right but maintains neutrality in treatment and guests' biases.,recovered,3,
phi3:mini,29138340,-1.0,-0.8,-1.0,0.0,0.95,The article portrays a left-leaning perspective on climate policy and skepticism towards the proposed fund for renewable energy investment; it favors established government mechanisms over new initiatives.,ok,3,-0.7
phi3:mini,29147331,,,,,,,recovered,3,
phi3:mini,29115321,,,,,,,fallback,3,
